year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit,age,profit,new_year
2012,G,Retail Trade,i_Industry_Total,Total expenditure,54918,DOLLARS(millions),12,5491854918549185491854918,4024
2012,G,Retail Trade,i_Industry_Total,Operating profit before tax,1861,DOLLARS(millions),12,18611861186118611861,4024
2012,G,Retail Trade,i_Industry_Total,Total assets,21391,DOLLARS(millions),12,2139121391213912139121391,4024
2012,G,Retail Trade,i_Industry_Total,Fixed tangible assets,4945,DOLLARS(millions),12,49454945494549454945,4024
2012,H,Accommodation and Food Services,a_0,Activity unit,5118,COUNT,12,51185118511851185118,4024
2012,H,Accommodation and Food Services,a_0,Rolling mean employees,0,COUNT,12,00000,4024
2012,H,Accommodation and Food Services,a_0,Salaries and wages paid,111,DOLLARS(millions),12,111111111111111,4024
2012,H,Accommodation and Food Services,a_0,"Sales, government funding, grants and subsidies",755,DOLLARS(millions),12,755755755755755,4024
2012,H,Accommodation and Food Services,a_0,Total income,796,DOLLARS(millions),12,796796796796796,4024
2012,H,Accommodation and Food Services,a_0,Total expenditure,721,DOLLARS(millions),12,721721721721721,4024
2012,H,Accommodation and Food Services,a_0,Operating profit before tax,45,DOLLARS(millions),12,4545454545,4024
2012,H,Accommodation and Food Services,a_0,Total assets,2442,DOLLARS(millions),12,24422442244224422442,4024
2012,H,Accommodation and Food Services,a_0,Fixed tangible assets,1667,DOLLARS(millions),12,16671667166716671667,4024
2012,H,Accommodation and Food Services,b_1-5,Activity unit,7506,COUNT,12,75067506750675067506,4024
2012,H,Accommodation and Food Services,b_1-5,Rolling mean employees,17694,COUNT,12,1769417694176941769417694,4024
2012,H,Accommodation and Food Services,b_1-5,Salaries and wages paid,371,DOLLARS(millions),12,371371371371371,4024
2012,H,Accommodation and Food Services,b_1-5,"Sales, government funding, grants and subsidies",1797,DOLLARS(millions),12,17971797179717971797,4024
2012,H,Accommodation and Food Services,b_1-5,Total income,1810,DOLLARS(millions),12,18101810181018101810,4024
2012,H,Accommodation and Food Services,b_1-5,Total expenditure,1779,DOLLARS(millions),12,17791779177917791779,4024
2012,H,Accommodation and Food Services,b_1-5,Operating profit before tax,34,DOLLARS(millions),12,3434343434,4024
2012,H,Accommodation and Food Services,b_1-5,Total assets,1876,DOLLARS(millions),12,18761876187618761876,4024
2012,H,Accommodation and Food Services,b_1-5,Fixed tangible assets,1128,DOLLARS(millions),12,11281128112811281128,4024
2012,H,Accommodation and Food Services,c_6-9,Activity unit,2229,COUNT,12,22292229222922292229,4024
2012,H,Accommodation and Food Services,c_6-9,Rolling mean employees,16104,COUNT,12,1610416104161041610416104,4024
2012,H,Accommodation and Food Services,c_6-9,Salaries and wages paid,325,DOLLARS(millions),12,325325325325325,4024
2012,H,Accommodation and Food Services,c_6-9,"Sales, government funding, grants and subsidies",1130,DOLLARS(millions),12,11301130113011301130,4024
2012,H,Accommodation and Food Services,c_6-9,Total income,1135,DOLLARS(millions),12,11351135113511351135,4024
2012,H,Accommodation and Food Services,c_6-9,Total expenditure,1124,DOLLARS(millions),12,11241124112411241124,4024
2012,H,Accommodation and Food Services,c_6-9,Operating profit before tax,16,DOLLARS(millions),12,1616161616,4024
2012,H,Accommodation and Food Services,c_6-9,Total assets,837,DOLLARS(millions),12,837837837837837,4024
2012,H,Accommodation and Food Services,c_6-9,Fixed tangible assets,461,DOLLARS(millions),12,461461461461461,4024
2012,H,Accommodation and Food Services,d_10-19,Activity unit,2061,COUNT,12,20612061206120612061,4024
2012,H,Accommodation and Food Services,d_10-19,Rolling mean employees,27258,COUNT,12,2725827258272582725827258,4024
2012,H,Accommodation and Food Services,d_10-19,Salaries and wages paid,568,DOLLARS(millions),12,568568568568568,4024
2012,H,Accommodation and Food Services,d_10-19,"Sales, government funding, grants and subsidies",1828,DOLLARS(millions),12,18281828182818281828,4024
2012,H,Accommodation and Food Services,d_10-19,Total income,1854,DOLLARS(millions),12,18541854185418541854,4024
2012,H,Accommodation and Food Services,d_10-19,Total expenditure,1806,DOLLARS(millions),12,18061806180618061806,4024
2012,H,Accommodation and Food Services,d_10-19,Operating profit before tax,32,DOLLARS(millions),12,3232323232,4024
2012,H,Accommodation and Food Services,d_10-19,Total assets,1438,DOLLARS(millions),12,14381438143814381438,4024
2012,H,Accommodation and Food Services,d_10-19,Fixed tangible assets,893,DOLLARS(millions),12,893893893893893,4024
2012,H,Accommodation and Food Services,e_20-49,Activity unit,897,COUNT,12,897897897897897,4024
2012,H,Accommodation and Food Services,e_20-49,Rolling mean employees,25023,COUNT,12,2502325023250232502325023,4024
2012,H,Accommodation and Food Services,e_20-49,Salaries and wages paid,545,DOLLARS(millions),12,545545545545545,4024
2012,H,Accommodation and Food Services,e_20-49,"Sales, government funding, grants and subsidies",1713,DOLLARS(millions),12,17131713171317131713,4024
2012,H,Accommodation and Food Services,e_20-49,Total income,1732,DOLLARS(millions),12,17321732173217321732,4024
2012,H,Accommodation and Food Services,e_20-49,Total expenditure,1664,DOLLARS(millions),12,16641664166416641664,4024
2012,H,Accommodation and Food Services,e_20-49,Operating profit before tax,66,DOLLARS(millions),12,6666666666,4024
2012,H,Accommodation and Food Services,e_20-49,Total assets,1237,DOLLARS(millions),12,12371237123712371237,4024
2012,H,Accommodation and Food Services,e_20-49,Fixed tangible assets,797,DOLLARS(millions),12,797797797797797,4024
2012,H,Accommodation and Food Services,f_50-99,Activity unit,144,COUNT,12,144144144144144,4024
2012,H,Accommodation and Food Services,f_50-99,Rolling mean employees,9795,COUNT,12,97959795979597959795,4024
2012,H,Accommodation and Food Services,f_50-99,Salaries and wages paid,228,DOLLARS(millions),12,228228228228228,4024
2012,H,Accommodation and Food Services,f_50-99,"Sales, government funding, grants and subsidies",769,DOLLARS(millions),12,769769769769769,4024
2012,H,Accommodation and Food Services,f_50-99,Total income,790,DOLLARS(millions),12,790790790790790,4024
2012,H,Accommodation and Food Services,f_50-99,Total expenditure,732,DOLLARS(millions),12,732732732732732,4024
2012,H,Accommodation and Food Services,f_50-99,Operating profit before tax,65,DOLLARS(millions),12,6565656565,4024
2012,H,Accommodation and Food Services,f_50-99,Total assets,1086,DOLLARS(millions),12,10861086108610861086,4024
2012,H,Accommodation and Food Services,f_50-99,Fixed tangible assets,708,DOLLARS(millions),12,708708708708708,4024
2012,H,Accommodation and Food Services,g_100-199,Activity unit,66,COUNT,12,6666666666,4024
2012,H,Accommodation and Food Services,g_100-199,Rolling mean employees,8937,COUNT,12,89378937893789378937,4024
2012,H,Accommodation and Food Services,g_100-199,Salaries and wages paid,230,DOLLARS(millions),12,230230230230230,4024
2012,H,Accommodation and Food Services,g_100-199,"Sales, government funding, grants and subsidies",769,DOLLARS(millions),12,769769769769769,4024
2012,H,Accommodation and Food Services,g_100-199,Total income,785,DOLLARS(millions),12,785785785785785,4024
2012,H,Accommodation and Food Services,g_100-199,Total expenditure,713,DOLLARS(millions),12,713713713713713,4024
2012,H,Accommodation and Food Services,g_100-199,Operating profit before tax,75,DOLLARS(millions),12,7575757575,4024
2012,H,Accommodation and Food Services,g_100-199,Total assets,1098,DOLLARS(millions),12,10981098109810981098,4024
2012,H,Accommodation and Food Services,g_100-199,Fixed tangible assets,790,DOLLARS(millions),12,790790790790790,4024
2012,H,Accommodation and Food Services,h_200+,Activity unit,27,COUNT,12,2727272727,4024
2012,H,Accommodation and Food Services,h_200+,Rolling mean employees,18072,COUNT,12,1807218072180721807218072,4024
2012,H,Accommodation and Food Services,h_200+,Salaries and wages paid,404,DOLLARS(millions),12,404404404404404,4024
2012,H,Accommodation and Food Services,h_200+,"Sales, government funding, grants and subsidies",1402,DOLLARS(millions),12,14021402140214021402,4024
2012,H,Accommodation and Food Services,h_200+,Total income,1407,DOLLARS(millions),12,14071407140714071407,4024
2012,H,Accommodation and Food Services,h_200+,Total expenditure,1291,DOLLARS(millions),12,12911291129112911291,4024
2012,H,Accommodation and Food Services,h_200+,Operating profit before tax,128,DOLLARS(millions),12,128128128128128,4024
2012,H,Accommodation and Food Services,h_200+,Total assets,1170,DOLLARS(millions),12,11701170117011701170,4024
2012,H,Accommodation and Food Services,h_200+,Fixed tangible assets,773,DOLLARS(millions),12,773773773773773,4024
2012,H,Accommodation and Food Services,i_Industry_Total,Activity unit,18051,COUNT,12,1805118051180511805118051,4024
2012,H,Accommodation and Food Services,i_Industry_Total,Rolling mean employees,122883,COUNT,12,122883122883122883122883122883,4024
2012,H,Accommodation and Food Services,i_Industry_Total,Salaries and wages paid,2783,DOLLARS(millions),12,27832783278327832783,4024
2012,H,Accommodation and Food Services,i_Industry_Total,"Sales, government funding, grants and subsidies",10164,DOLLARS(millions),12,1016410164101641016410164,4024
2012,H,Accommodation and Food Services,i_Industry_Total,Total income,10308,DOLLARS(millions),12,1030810308103081030810308,4024
2012,H,Accommodation and Food Services,i_Industry_Total,Total expenditure,9830,DOLLARS(millions),12,98309830983098309830,4024
2012,H,Accommodation and Food Services,i_Industry_Total,Operating profit before tax,462,DOLLARS(millions),12,462462462462462,4024
2012,H,Accommodation and Food Services,i_Industry_Total,Total assets,11183,DOLLARS(millions),12,1118311183111831118311183,4024
2012,H,Accommodation and Food Services,i_Industry_Total,Fixed tangible assets,7217,DOLLARS(millions),12,72177217721772177217,4024
2012,I,"Transport, Postal and Warehousing",a_0,Activity unit,8916,COUNT,12,89168916891689168916,4024
2012,I,"Transport, Postal and Warehousing",a_0,Rolling mean employees,0,COUNT,12,00000,4024
2012,I,"Transport, Postal and Warehousing",a_0,Salaries and wages paid,121,DOLLARS(millions),12,121121121121121,4024
2012,I,"Transport, Postal and Warehousing",a_0,"Sales, government funding, grants and subsidies",1291,DOLLARS(millions),12,12911291129112911291,4024
2012,I,"Transport, Postal and Warehousing",a_0,Total income,1309,DOLLARS(millions),12,13091309130913091309,4024
2012,I,"Transport, Postal and Warehousing",a_0,Total expenditure,1019,DOLLARS(millions),12,10191019101910191019,4024
2012,I,"Transport, Postal and Warehousing",a_0,Operating profit before tax,293,DOLLARS(millions),12,293293293293293,4024
2012,I,"Transport, Postal and Warehousing",a_0,Total assets,2072,DOLLARS(millions),12,20722072207220722072,4024
2012,I,"Transport, Postal and Warehousing",a_0,Fixed tangible assets,1048,DOLLARS(millions),12,10481048104810481048,4024
2012,I,"Transport, Postal and Warehousing",b_1-5,Activity unit,3816,COUNT,12,38163816381638163816,4024
2012,I,"Transport, Postal and Warehousing",b_1-5,Rolling mean employees,7530,COUNT,12,75307530753075307530,4024
2012,I,"Transport, Postal and Warehousing",b_1-5,Salaries and wages paid,347,DOLLARS(millions),12,347347347347347,4024
2012,I,"Transport, Postal and Warehousing",b_1-5,"Sales, government funding, grants and subsidies",1478,DOLLARS(millions),12,14781478147814781478,4024
2012,I,"Transport, Postal and Warehousing",b_1-5,Total income,1502,DOLLARS(millions),12,15021502150215021502,4024
2012,I,"Transport, Postal and Warehousing",b_1-5,Total expenditure,1396,DOLLARS(millions),12,13961396139613961396,4024
2012,I,"Transport, Postal and Warehousing",b_1-5,Operating profit before tax,99,DOLLARS(millions),12,9999999999,4024
2012,I,"Transport, Postal and Warehousing",b_1-5,Total assets,1318,DOLLARS(millions),12,13181318131813181318,4024
2012,I,"Transport, Postal and Warehousing",b_1-5,Fixed tangible assets,625,DOLLARS(millions),12,625625625625625,4024
2012,I,"Transport, Postal and Warehousing",c_6-9,Activity unit,576,COUNT,12,576576576576576,4024
2012,I,"Transport, Postal and Warehousing",c_6-9,Rolling mean employees,4215,COUNT,12,42154215421542154215,4024
2012,I,"Transport, Postal and Warehousing",c_6-9,Salaries and wages paid,205,DOLLARS(millions),12,205205205205205,4024
2012,I,"Transport, Postal and Warehousing",c_6-9,"Sales, government funding, grants and subsidies",679,DOLLARS(millions),12,679679679679679,4024
2012,I,"Transport, Postal and Warehousing",c_6-9,Total income,695,DOLLARS(millions),12,695695695695695,4024
2012,I,"Transport, Postal and Warehousing",c_6-9,Total expenditure,667,DOLLARS(millions),12,667667667667667,4024
2012,I,"Transport, Postal and Warehousing",c_6-9,Operating profit before tax,32,DOLLARS(millions),12,3232323232,4024
2012,I,"Transport, Postal and Warehousing",c_6-9,Total assets,859,DOLLARS(millions),12,859859859859859,4024
2012,I,"Transport, Postal and Warehousing",c_6-9,Fixed tangible assets,373,DOLLARS(millions),12,373373373373373,4024
2012,I,"Transport, Postal and Warehousing",d_10-19,Activity unit,474,COUNT,12,474474474474474,4024
2012,I,"Transport, Postal and Warehousing",d_10-19,Rolling mean employees,6195,COUNT,12,61956195619561956195,4024
2012,I,"Transport, Postal and Warehousing",d_10-19,Salaries and wages paid,325,DOLLARS(millions),12,325325325325325,4024
2012,I,"Transport, Postal and Warehousing",d_10-19,"Sales, government funding, grants and subsidies",1262,DOLLARS(millions),12,12621262126212621262,4024
2012,I,"Transport, Postal and Warehousing",d_10-19,Total income,1289,DOLLARS(millions),12,12891289128912891289,4024
2012,I,"Transport, Postal and Warehousing",d_10-19,Total expenditure,1199,DOLLARS(millions),12,11991199119911991199,4024
2012,I,"Transport, Postal and Warehousing",d_10-19,Operating profit before tax,77,DOLLARS(millions),12,7777777777,4024
2012,I,"Transport, Postal and Warehousing",d_10-19,Total assets,1114,DOLLARS(millions),12,11141114111411141114,4024
2012,I,"Transport, Postal and Warehousing",d_10-19,Fixed tangible assets,528,DOLLARS(millions),12,528528528528528,4024
2012,I,"Transport, Postal and Warehousing",e_20-49,Activity unit,276,COUNT,12,276276276276276,4024
2012,I,"Transport, Postal and Warehousing",e_20-49,Rolling mean employees,8136,COUNT,12,81368136813681368136,4024
2012,I,"Transport, Postal and Warehousing",e_20-49,Salaries and wages paid,435,DOLLARS(millions),12,435435435435435,4024
2012,I,"Transport, Postal and Warehousing",e_20-49,"Sales, government funding, grants and subsidies",1764,DOLLARS(millions),12,17641764176417641764,4024
2012,I,"Transport, Postal and Warehousing",e_20-49,Total income,1785,DOLLARS(millions),12,17851785178517851785,4024
2012,I,"Transport, Postal and Warehousing",e_20-49,Total expenditure,1667,DOLLARS(millions),12,16671667166716671667,4024
2012,I,"Transport, Postal and Warehousing",e_20-49,Operating profit before tax,179,DOLLARS(millions),12,179179179179179,4024
2012,I,"Transport, Postal and Warehousing",e_20-49,Total assets,2110,DOLLARS(millions),12,21102110211021102110,4024
2012,I,"Transport, Postal and Warehousing",e_20-49,Fixed tangible assets,1276,DOLLARS(millions),12,12761276127612761276,4024
2012,I,"Transport, Postal and Warehousing",f_50-99,Activity unit,105,COUNT,12,105105105105105,4024
2012,I,"Transport, Postal and Warehousing",f_50-99,Rolling mean employees,7407,COUNT,12,74077407740774077407,4024
2012,I,"Transport, Postal and Warehousing",f_50-99,Salaries and wages paid,420,DOLLARS(millions),12,420420420420420,4024
2012,I,"Transport, Postal and Warehousing",f_50-99,"Sales, government funding, grants and subsidies",1622,DOLLARS(millions),12,16221622162216221622,4024
2012,I,"Transport, Postal and Warehousing",f_50-99,Total income,1648,DOLLARS(millions),12,16481648164816481648,4024
2012,I,"Transport, Postal and Warehousing",f_50-99,Total expenditure,1579,DOLLARS(millions),12,15791579157915791579,4024
2012,I,"Transport, Postal and Warehousing",f_50-99,Operating profit before tax,109,DOLLARS(millions),12,109109109109109,4024
2012,I,"Transport, Postal and Warehousing",f_50-99,Total assets,2411,DOLLARS(millions),12,24112411241124112411,4024
2012,I,"Transport, Postal and Warehousing",f_50-99,Fixed tangible assets,1472,DOLLARS(millions),12,14721472147214721472,4024
2012,I,"Transport, Postal and Warehousing",g_100-199,Activity unit,60,COUNT,12,6060606060,4024
2012,I,"Transport, Postal and Warehousing",g_100-199,Rolling mean employees,8343,COUNT,12,83438343834383438343,4024
2012,I,"Transport, Postal and Warehousing",g_100-199,Salaries and wages paid,452,DOLLARS(millions),12,452452452452452,4024
2012,I,"Transport, Postal and Warehousing",g_100-199,"Sales, government funding, grants and subsidies",1940,DOLLARS(millions),12,19401940194019401940,4024
2012,I,"Transport, Postal and Warehousing",g_100-199,Total income,1969,DOLLARS(millions),12,19691969196919691969,4024
2012,I,"Transport, Postal and Warehousing",g_100-199,Total expenditure,1731,DOLLARS(millions),12,17311731173117311731,4024
2012,I,"Transport, Postal and Warehousing",g_100-199,Operating profit before tax,237,DOLLARS(millions),12,237237237237237,4024
